"terms","count","probability"
"my parents",192,0.000145274053448745
"the south",192,0.000145274053448745
"when youre",192,0.000145274053448745
"allowed to",191,0.0001445174177537
"and go",191,0.0001445174177537
"but thats",191,0.0001445174177537
"history of",191,0.0001445174177537
"i tried",191,0.0001445174177537
"living in",191,0.0001445174177537
"the kitchen",191,0.0001445174177537
"a fun",190,0.000143760782058654
"all you",190,0.000143760782058654
"are now",190,0.000143760782058654
"began to",190,0.000143760782058654
"felt like",190,0.000143760782058654
"for being",190,0.000143760782058654
"found a",190,0.000143760782058654
"game of",190,0.000143760782058654
"is something",190,0.000143760782058654
"looked at",190,0.000143760782058654
"my best",190,0.000143760782058654
"please follow",190,0.000143760782058654
"point of",190,0.000143760782058654
"thanks so",190,0.000143760782058654
"the red",190,0.000143760782058654
"they did",190,0.000143760782058654
"to celebrate",190,0.000143760782058654
"whats the",190,0.000143760782058654
"a fan",189,0.000143004146363609
"ahead of",189,0.000143004146363609
"can only",189,0.000143004146363609
"got my",189,0.000143004146363609
"i asked",189,0.000143004146363609
"love your",189,0.000143004146363609
"no way",189,0.000143004146363609
"seems like",189,0.000143004146363609
"sure that",189,0.000143004146363609
"talking to",189,0.000143004146363609
"terms of",189,0.000143004146363609
"the heart",189,0.000143004146363609
"the words",189,0.000143004146363609
"thing that",189,0.000143004146363609
"to open",189,0.000143004146363609
"a problem",188,0.000142247510668563
"all these",188,0.000142247510668563
"are no",188,0.000142247510668563
"beginning of",188,0.000142247510668563
"by his",188,0.000142247510668563
"did a",188,0.000142247510668563
"home in",188,0.000142247510668563
"i only",188,0.000142247510668563
"of some",188,0.000142247510668563
"saw the",188,0.000142247510668563
"whats up",188,0.000142247510668563
"who were",188,0.000142247510668563
"you at",188,0.000142247510668563
"and say",187,0.000141490874973518
"check it",187,0.000141490874973518
"give a",187,0.000141490874973518
"now im",187,0.000141490874973518
"other people",187,0.000141490874973518
"the high",187,0.000141490874973518
"the series",187,0.000141490874973518
"this point",187,0.000141490874973518
"to finish",187,0.000141490874973518
"years old",187,0.000141490874973518
"a minute",186,0.000140734239278472
"a young",186,0.000140734239278472
"access to",186,0.000140734239278472
"and dont",186,0.000140734239278472
"as possible",186,0.000140734239278472
"best of",186,0.000140734239278472
"but my",186,0.000140734239278472
"fan of",186,0.000140734239278472
"for about",186,0.000140734239278472
"in san",186,0.000140734239278472
"last time",186,0.000140734239278472
"me at",186,0.000140734239278472
"that doesnt",186,0.000140734239278472
"they say",186,0.000140734239278472
"to lose",186,0.000140734239278472
"a strong",185,0.000139977603583427
"anyone else",185,0.000139977603583427
"as far",185,0.000139977603583427
"both of",185,0.000139977603583427
"glad to",185,0.000139977603583427
"if there",185,0.000139977603583427
"important to",185,0.000139977603583427
"in with",185,0.000139977603583427
"is how",185,0.000139977603583427
"love with",185,0.000139977603583427
"my blog",185,0.000139977603583427
"not as",185,0.000139977603583427
"parts of",185,0.000139977603583427
"the block",185,0.000139977603583427
"we didnt",185,0.000139977603583427
"with and",185,0.000139977603583427
"a family",184,0.000139220967888381
"and others",184,0.000139220967888381
"attention to",184,0.000139220967888381
"found that",184,0.000139220967888381
"get on",184,0.000139220967888381
"have made",184,0.000139220967888381
"have more",184,0.000139220967888381
"havent been",184,0.000139220967888381
"in january",184,0.000139220967888381
"one i",184,0.000139220967888381
"outside the",184,0.000139220967888381
"then you",184,0.000139220967888381
"to just",184,0.000139220967888381
"was born",184,0.000139220967888381
"wonder if",184,0.000139220967888381
"year the",184,0.000139220967888381
"you never",184,0.000139220967888381
"for sure",183,0.000138464332193336
"from her",183,0.000138464332193336
"his life",183,0.000138464332193336
"ice cream",183,0.000138464332193336
"is expected",183,0.000138464332193336
"is too",183,0.000138464332193336
"last years",183,0.000138464332193336
"result of",183,0.000138464332193336
"same thing",183,0.000138464332193336
"so long",183,0.000138464332193336
"the economy",183,0.000138464332193336
"the media",183,0.000138464332193336
"the weather",183,0.000138464332193336
"them for",183,0.000138464332193336
"to speak",183,0.000138464332193336
"will always",183,0.000138464332193336
"about his",182,0.00013770769649829
"aware of",182,0.00013770769649829
"can we",182,0.00013770769649829
"her and",182,0.00013770769649829
"in march",182,0.00013770769649829
"of him",182,0.00013770769649829
"on one",182,0.00013770769649829
"the side",182,0.00013770769649829
"tired of",182,0.00013770769649829
"who can",182,0.00013770769649829
"and take",181,0.000136951060803244
"because its",181,0.000136951060803244
"five years",181,0.000136951060803244
"level of",181,0.000136951060803244
"makes it",181,0.000136951060803244
"me with",181,0.000136951060803244
"only the",181,0.000136951060803244
"out my",181,0.000136951060803244
"put on",181,0.000136951060803244
"saw a",181,0.000136951060803244
"so what",181,0.000136951060803244
"the head",181,0.000136951060803244
"the wrong",181,0.000136951060803244
"using the",181,0.000136951060803244
"will go",181,0.000136951060803244
"a picture",180,0.000136194425108199
"again and",180,0.000136194425108199
"and most",180,0.000136194425108199
"are also",180,0.000136194425108199
"as one",180,0.000136194425108199
"been on",180,0.000136194425108199
"feel the",180,0.000136194425108199
"i must",180,0.000136194425108199
"i put",180,0.000136194425108199
"it it",180,0.000136194425108199
"ive had",180,0.000136194425108199
"money to",180,0.000136194425108199
"so he",180,0.000136194425108199
"to believe",180,0.000136194425108199
"to cut",180,0.000136194425108199
"to send",180,0.000136194425108199
"youre a",180,0.000136194425108199
"a story",179,0.000135437789413153
"an old",179,0.000135437789413153
"are we",179,0.000135437789413153
"at one",179,0.000135437789413153
"before you",179,0.000135437789413153
"can help",179,0.000135437789413153
"doesnt have",179,0.000135437789413153
"far as",179,0.000135437789413153
"lead to",179,0.000135437789413153
"the nation",179,0.000135437789413153
"this blog",179,0.000135437789413153
"week and",179,0.000135437789413153
"but what",178,0.000134681153718108
"help me",178,0.000134681153718108
"like an",178,0.000134681153718108
"making the",178,0.000134681153718108
"oh my",178,0.000134681153718108
"one to",178,0.000134681153718108
"so hard",178,0.000134681153718108
"tend to",178,0.000134681153718108
"that day",178,0.000134681153718108
"the late",178,0.000134681153718108
"to begin",178,0.000134681153718108
"weeks ago",178,0.000134681153718108
"will you",178,0.000134681153718108
"with two",178,0.000134681153718108
"but at",177,0.000133924518023062
"but to",177,0.000133924518023062
"earlier this",177,0.000133924518023062
"from their",177,0.000133924518023062
"is getting",177,0.000133924518023062
"only thing",177,0.000133924518023062
"said but",177,0.000133924518023062
"says the",177,0.000133924518023062
"the girls",177,0.000133924518023062
"the wall",177,0.000133924518023062
"the yearold",177,0.000133924518023062
"to catch",177,0.000133924518023062
"to protect",177,0.000133924518023062
"us in",177,0.000133924518023062
"a car",176,0.000133167882328017
"a movie",176,0.000133167882328017
"at night",176,0.000133167882328017
"cost of",176,0.000133167882328017
"followed by",176,0.000133167882328017
"i actually",176,0.000133167882328017
"i heard",176,0.000133167882328017
"it off",176,0.000133167882328017
"off and",176,0.000133167882328017
"that time",176,0.000133167882328017
"to reach",176,0.000133167882328017
"until i",176,0.000133167882328017
"at his",175,0.000132411246632971
"continues to",175,0.000132411246632971
"from your",175,0.000132411246632971
"god is",175,0.000132411246632971
"he got",175,0.000132411246632971
"how long",175,0.000132411246632971
"in place",175,0.000132411246632971
"most important",175,0.000132411246632971
"on april",175,0.000132411246632971
"the guy",175,0.000132411246632971
"the life",175,0.000132411246632971
"the office",175,0.000132411246632971
"to not",175,0.000132411246632971
"why the",175,0.000132411246632971
"a perfect",174,0.000131654610937926
"a state",174,0.000131654610937926
"compared to",174,0.000131654610937926
"despite the",174,0.000131654610937926
"do to",174,0.000131654610937926
"feels like",174,0.000131654610937926
"in on",174,0.000131654610937926
"inside the",174,0.000131654610937926
"its so",174,0.000131654610937926
"my house",174,0.000131654610937926
"never been",174,0.000131654610937926
"of two",174,0.000131654610937926
"out at",174,0.000131654610937926
"so glad",174,0.000131654610937926
"state and",174,0.000131654610937926
"the opportunity",174,0.000131654610937926
"the price",174,0.000131654610937926
"though the",174,0.000131654610937926
"to grow",174,0.000131654610937926
"was about",174,0.000131654610937926
"cant get",173,0.00013089797524288
"dont you",173,0.00013089797524288
"house and",173,0.00013089797524288
"just saw",173,0.00013089797524288
"keep up",173,0.00013089797524288
"more like",173,0.00013089797524288
"on in",173,0.00013089797524288
"she would",173,0.00013089797524288
"started to",173,0.00013089797524288
"the fourth",173,0.00013089797524288
"the reason",173,0.00013089797524288
"the result",173,0.00013089797524288
"they need",173,0.00013089797524288
"to figure",173,0.00013089797524288
"to new",173,0.00013089797524288
"wake up",173,0.00013089797524288
"went on",173,0.00013089797524288
"you look",173,0.00013089797524288
"difficult to",172,0.000130141339547834
"for each",172,0.000130141339547834
"found the",172,0.000130141339547834
"has become",172,0.000130141339547834
"it at",172,0.000130141339547834
"that when",172,0.000130141339547834
"the key",172,0.000130141339547834
"the love",172,0.000130141339547834
"the nfl",172,0.000130141339547834
"the race",172,0.000130141339547834
"the store",172,0.000130141339547834
"think they",172,0.000130141339547834
"this years",172,0.000130141339547834
"a result",171,0.000129384703852789
"about minutes",171,0.000129384703852789
"but still",171,0.000129384703852789
"her own",171,0.000129384703852789
"how can",171,0.000129384703852789
"love my",171,0.000129384703852789
"me so",171,0.000129384703852789
"my last",171,0.000129384703852789
"name of",171,0.000129384703852789
"put in",171,0.000129384703852789
"she says",171,0.000129384703852789
"the face",171,0.000129384703852789
"the need",171,0.000129384703852789
"us a",171,0.000129384703852789
"what happens",171,0.000129384703852789
"without the",171,0.000129384703852789
"years in",171,0.000129384703852789
"a member",170,0.000128628068157743
"best friend",170,0.000128628068157743
"both the",170,0.000128628068157743
"find it",170,0.000128628068157743
"from our",170,0.000128628068157743
"have done",170,0.000128628068157743
"into my",170,0.000128628068157743
"managed to",170,0.000128628068157743
"the girl",170,0.000128628068157743
"there for",170,0.000128628068157743
"this post",170,0.000128628068157743
"those of",170,0.000128628068157743
"time you",170,0.000128628068157743
"use a",170,0.000128628068157743
"you say",170,0.000128628068157743
"and made",169,0.000127871432462698
"at her",169,0.000127871432462698
"have one",169,0.000127871432462698
"im on",169,0.000127871432462698
"in case",169,0.000127871432462698
"no i",169,0.000127871432462698
"or something",169,0.000127871432462698
"about your",168,0.000127114796767652
"and still",168,0.000127114796767652
"be one",168,0.000127114796767652
"day is",168,0.000127114796767652
"dont care",168,0.000127114796767652
"give it",168,0.000127114796767652
"in recent",168,0.000127114796767652
"no doubt",168,0.000127114796767652
"the playoffs",168,0.000127114796767652
"the start",168,0.000127114796767652
"thought of",168,0.000127114796767652
"to enjoy",168,0.000127114796767652
"to sell",168,0.000127114796767652
